geoid,name,B01003001,"B01003001, Error"
14000US17031360200,"Census Tract 3602, Cook, IL",1583,223
14000US17031380100,"Census Tract 3801, Cook, IL",1932,293
14000US17031380200,"Census Tract 3802, Cook, IL",1845,231
14000US17031380500,"Census Tract 3805, Cook, IL",800,168
14000US17031380700,"Census Tract 3807, Cook, IL",1243,228
14000US17031381200,"Census Tract 3812, Cook, IL",1792,293
14000US17031381400,"Census Tract 3814, Cook, IL",1660,322
14000US17031381500,"Census Tract 3815, Cook, IL",341,117
14000US17031381700,"Census Tract 3817, Cook, IL",0,11
14000US17031381800,"Census Tract 3818, Cook, IL",1034,160
14000US17031381900,"Census Tract 3819, Cook, IL",1282,191
14000US17031390100,"Census Tract 3901, Cook, IL",1464,166
14000US17031390200,"Census Tract 3902, Cook, IL",1718,208
14000US17031390300,"Census Tract 3903, Cook, IL",2830,455
14000US17031390400,"Census Tract 3904, Cook, IL",2509,430
14000US17031390500,"Census Tract 3905, Cook, IL",1462,176
14000US17031390600,"Census Tract 3906, Cook, IL",1829,157
14000US17031390700,"Census Tract 3907, Cook, IL",5377,486
14000US17031400300,"Census Tract 4003, Cook, IL",1347,201
14000US17031400400,"Census Tract 4004, Cook, IL",1886,360
14000US17031400500,"Census Tract 4005, Cook, IL",1986,351
14000US17031400800,"Census Tract 4008, Cook, IL",2847,548
14000US17031410100,"Census Tract 4101, Cook, IL",2025,208
14000US17031410200,"Census Tract 4102, Cook, IL",1562,162
14000US17031410500,"Census Tract 4105, Cook, IL",2463,294
14000US17031410600,"Census Tract 4106, Cook, IL",2643,334
14000US17031410700,"Census Tract 4107, Cook, IL",2015,248
14000US17031410800,"Census Tract 4108, Cook, IL",2987,355
14000US17031410900,"Census Tract 4109, Cook, IL",3078,264
14000US17031411000,"Census Tract 4110, Cook, IL",3128,386
14000US17031411100,"Census Tract 4111, Cook, IL",2239,189
14000US17031411200,"Census Tract 4112, Cook, IL",1681,136
14000US17031420100,"Census Tract 4201, Cook, IL",1331,152
14000US17031420200,"Census Tract 4202, Cook, IL",1688,316
14000US17031420300,"Census Tract 4203, Cook, IL",2625,238
14000US17031420400,"Census Tract 4204, Cook, IL",1180,163
14000US17031420500,"Census Tract 4205, Cook, IL",1704,446
14000US17031420600,"Census Tract 4206, Cook, IL",2017,239
14000US17031420700,"Census Tract 4207, Cook, IL",3269,502
14000US17031420800,"Census Tract 4208, Cook, IL",2077,334
14000US17031421200,"Census Tract 4212, Cook, IL",1497,295
14000US17031430101,"Census Tract 4301.01, Cook, IL",3431,448
14000US17031430102,"Census Tract 4301.02, Cook, IL",2944,327
14000US17031430200,"Census Tract 4302, Cook, IL",4866,723
14000US17031430300,"Census Tract 4303, Cook, IL",2391,307
14000US17031430400,"Census Tract 4304, Cook, IL",2934,530
14000US17031430500,"Census Tract 4305, Cook, IL",3543,512
14000US17031430600,"Census Tract 4306, Cook, IL",1732,277
14000US17031430700,"Census Tract 4307, Cook, IL",2562,355
14000US17031430800,"Census Tract 4308, Cook, IL",1549,239
14000US17031430900,"Census Tract 4309, Cook, IL",1356,195
14000US17031431200,"Census Tract 4312, Cook, IL",2975,277
14000US17031431301,"Census Tract 4313.01, Cook, IL",3319,561
14000US17031431302,"Census Tract 4313.02, Cook, IL",4161,684
14000US17031431400,"Census Tract 4314, Cook, IL",6406,698
14000US17031440101,"Census Tract 4401.01, Cook, IL",4020,522
14000US17031440102,"Census Tract 4401.02, Cook, IL",3431,495
14000US17031440201,"Census Tract 4402.01, Cook, IL",4805,780
14000US17031440202,"Census Tract 4402.02, Cook, IL",3507,393
14000US17031440300,"Census Tract 4403, Cook, IL",4775,492
14000US17031440600,"Census Tract 4406, Cook, IL",1980,283
14000US17031440700,"Census Tract 4407, Cook, IL",1513,192
14000US17031440800,"Census Tract 4408, Cook, IL",1553,308
14000US17031440900,"Census Tract 4409, Cook, IL",2403,368
14000US17031450300,"Census Tract 4503, Cook, IL",3650,483
14000US17031460100,"Census Tract 4601, Cook, IL",3133,543
14000US17031460200,"Census Tract 4602, Cook, IL",2678,414
14000US17031460301,"Census Tract 4603.01, Cook, IL",2917,414
14000US17031460302,"Census Tract 4603.02, Cook, IL",3468,435
14000US17031460400,"Census Tract 4604, Cook, IL",3458,577
14000US17031460500,"Census Tract 4605, Cook, IL",4816,664
14000US17031460600,"Census Tract 4606, Cook, IL",1044,202
14000US17031460700,"Census Tract 4607, Cook, IL",2775,443
14000US17031461000,"Census Tract 4610, Cook, IL",1533,205
14000US17031470100,"Census Tract 4701, Cook, IL",2254,430
14000US17031480100,"Census Tract 4801, Cook, IL",2208,200
14000US17031480200,"Census Tract 4802, Cook, IL",1143,196
14000US17031480300,"Census Tract 4803, Cook, IL",1159,195
14000US17031480400,"Census Tract 4804, Cook, IL",5662,573
14000US17031480500,"Census Tract 4805, Cook, IL",3016,385
14000US17031490300,"Census Tract 4903, Cook, IL",2430,239
14000US17031490400,"Census Tract 4904, Cook, IL",839,190
14000US17031490500,"Census Tract 4905, Cook, IL",2084,224
14000US17031490600,"Census Tract 4906, Cook, IL",1558,237
14000US17031490700,"Census Tract 4907, Cook, IL",2834,322
14000US17031490800,"Census Tract 4908, Cook, IL",4110,552
14000US17031490901,"Census Tract 4909.01, Cook, IL",3768,575
14000US17031490902,"Census Tract 4909.02, Cook, IL",4999,513
14000US17031491000,"Census Tract 4910, Cook, IL",4584,752
14000US17031491100,"Census Tract 4911, Cook, IL",4488,526
14000US17031491200,"Census Tract 4912, Cook, IL",2097,258
14000US17031491300,"Census Tract 4913, Cook, IL",2465,426
14000US17031491400,"Census Tract 4914, Cook, IL",3221,820
14000US17031500100,"Census Tract 5001, Cook, IL",3083,331
14000US17031500200,"Census Tract 5002, Cook, IL",2113,284
14000US17031500300,"Census Tract 5003, Cook, IL",1417,147
14000US17031510100,"Census Tract 5101, Cook, IL",3027,403
14000US17031510200,"Census Tract 5102, Cook, IL",2801,277
14000US17031510300,"Census Tract 5103, Cook, IL",5260,546
14000US17031520100,"Census Tract 5201, Cook, IL",2019,369
14000US17031520200,"Census Tract 5202, Cook, IL",3572,614
14000US17031520300,"Census Tract 5203, Cook, IL",6058,528
14000US17031520400,"Census Tract 5204, Cook, IL",4186,548
14000US17031520500,"Census Tract 5205, Cook, IL",5112,338
14000US17031520600,"Census Tract 5206, Cook, IL",2824,370
14000US17031530100,"Census Tract 5301, Cook, IL",2252,333
14000US17031530200,"Census Tract 5302, Cook, IL",4296,692
14000US17031530300,"Census Tract 5303, Cook, IL",4607,499
14000US17031530400,"Census Tract 5304, Cook, IL",1973,226
14000US17031530501,"Census Tract 5305.01, Cook, IL",4704,664
14000US17031530502,"Census Tract 5305.02, Cook, IL",1419,193
14000US17031530503,"Census Tract 5305.03, Cook, IL",5846,653
14000US17031530600,"Census Tract 5306, Cook, IL",2636,536
14000US17031540101,"Census Tract 5401.01, Cook, IL",3881,529
14000US17031540102,"Census Tract 5401.02, Cook, IL",3513,447
14000US17031550100,"Census Tract 5501, Cook, IL",6523,997
14000US17031550200,"Census Tract 5502, Cook, IL",2861,225
14000US17031560100,"Census Tract 5601, Cook, IL",1605,234
14000US17031560200,"Census Tract 5602, Cook, IL",1724,201
14000US17031560300,"Census Tract 5603, Cook, IL",3283,330
14000US17031560400,"Census Tract 5604, Cook, IL",1727,164
14000US17031560700,"Census Tract 5607, Cook, IL",3726,505
14000US17031560800,"Census Tract 5608, Cook, IL",6219,491
14000US17031560900,"Census Tract 5609, Cook, IL",5263,292
14000US17031561000,"Census Tract 5610, Cook, IL",5541,328
14000US17031561100,"Census Tract 5611, Cook, IL",5531,299
14000US17031570100,"Census Tract 5701, Cook, IL",1294,192
14000US17031570200,"Census Tract 5702, Cook, IL",1978,217
14000US17031570300,"Census Tract 5703, Cook, IL",5773,542
14000US17031570400,"Census Tract 5704, Cook, IL",1732,257
14000US17031570500,"Census Tract 5705, Cook, IL",2392,258
14000US17031580100,"Census Tract 5801, Cook, IL",2885,240
14000US17031580200,"Census Tract 5802, Cook, IL",3534,410
14000US17031580300,"Census Tract 5803, Cook, IL",2502,315
14000US17031580400,"Census Tract 5804, Cook, IL",4551,454
14000US17031580501,"Census Tract 5805.01, Cook, IL",4881,509
14000US17031580502,"Census Tract 5805.02, Cook, IL",5264,600
14000US17031580600,"Census Tract 5806, Cook, IL",5297,564
14000US17031580700,"Census Tract 5807, Cook, IL",6356,598
14000US17031580800,"Census Tract 5808, Cook, IL",2123,316
14000US17031590500,"Census Tract 5905, Cook, IL",1791,195
14000US17031590600,"Census Tract 5906, Cook, IL",3415,434
14000US17031590700,"Census Tract 5907, Cook, IL",3379,418
14000US17031600400,"Census Tract 6004, Cook, IL",4602,390
14000US17031600600,"Census Tract 6006, Cook, IL",2992,443
14000US17031600700,"Census Tract 6007, Cook, IL",2576,373
14000US17031600900,"Census Tract 6009, Cook, IL",3605,452
14000US17031610300,"Census Tract 6103, Cook, IL",5875,677
14000US17031610400,"Census Tract 6104, Cook, IL",2135,356
14000US17031610800,"Census Tract 6108, Cook, IL",1595,205
14000US17031611000,"Census Tract 6110, Cook, IL",918,166
14000US17031611100,"Census Tract 6111, Cook, IL",2307,300
14000US17031611200,"Census Tract 6112, Cook, IL",2545,357
14000US17031611300,"Census Tract 6113, Cook, IL",2481,375
14000US17031611400,"Census Tract 6114, Cook, IL",3298,477
14000US17031611500,"Census Tract 6115, Cook, IL",3197,437
14000US17031611600,"Census Tract 6116, Cook, IL",1509,232
14000US17031611700,"Census Tract 6117, Cook, IL",1490,238
14000US17031611800,"Census Tract 6118, Cook, IL",2316,514
14000US17031611900,"Census Tract 6119, Cook, IL",1798,336
14000US17031612000,"Census Tract 6120, Cook, IL",1355,197
14000US17031612100,"Census Tract 6121, Cook, IL",1013,189
14000US17031620100,"Census Tract 6201, Cook, IL",4782,484
14000US17031620200,"Census Tract 6202, Cook, IL",2286,161
14000US17031620300,"Census Tract 6203, Cook, IL",7706,592
14000US17031620400,"Census Tract 6204, Cook, IL",4436,518
14000US17031630100,"Census Tract 6301, Cook, IL",841,176
14000US17031630200,"Census Tract 6302, Cook, IL",2089,295
14000US17031630300,"Census Tract 6303, Cook, IL",5614,491
14000US17031630400,"Census Tract 6304, Cook, IL",7317,637
14000US17031630500,"Census Tract 6305, Cook, IL",6464,767
14000US17031630800,"Census Tract 6308, Cook, IL",7616,729
14000US17031630900,"Census Tract 6309, Cook, IL",5123,565
14000US17031640100,"Census Tract 6401, Cook, IL",1600,200
14000US17031640300,"Census Tract 6403, Cook, IL",6954,552
14000US17031640400,"Census Tract 6404, Cook, IL",3874,435
14000US17031640500,"Census Tract 6405, Cook, IL",3779,323
14000US17031640600,"Census Tract 6406, Cook, IL",4246,376
14000US17031640700,"Census Tract 6407, Cook, IL",3644,260
14000US17031640800,"Census Tract 6408, Cook, IL",1794,211
14000US17031650100,"Census Tract 6501, Cook, IL",4278,567
14000US17031650200,"Census Tract 6502, Cook, IL",7558,824
14000US17031650301,"Census Tract 6503.01, Cook, IL",5568,508
14000US17031650302,"Census Tract 6503.02, Cook, IL",4216,493
14000US17031650400,"Census Tract 6504, Cook, IL",6979,641
14000US17031650500,"Census Tract 6505, Cook, IL",4509,536
14000US17031660301,"Census Tract 6603.01, Cook, IL",1537,204
14000US17031660302,"Census Tract 6603.02, Cook, IL",5250,634
14000US17031660400,"Census Tract 6604, Cook, IL",6319,594
14000US17031660500,"Census Tract 6605, Cook, IL",5075,535
14000US17031660600,"Census Tract 6606, Cook, IL",5883,670
14000US17031660700,"Census Tract 6607, Cook, IL",2041,272
14000US17031660800,"Census Tract 6608, Cook, IL",5109,515
14000US17031660900,"Census Tract 6609, Cook, IL",4647,707
14000US17031661000,"Census Tract 6610, Cook, IL",5114,681
14000US17031661100,"Census Tract 6611, Cook, IL",6544,511
14000US17031670100,"Census Tract 6701, Cook, IL",1069,198
14000US17031670200,"Census Tract 6702, Cook, IL",953,231
14000US17031670300,"Census Tract 6703, Cook, IL",1034,285
14000US17031670400,"Census Tract 6704, Cook, IL",1680,276
14000US17031670500,"Census Tract 6705, Cook, IL",1143,185
14000US17031670600,"Census Tract 6706, Cook, IL",1068,214
14000US17031670700,"Census Tract 6707, Cook, IL",1140,226
14000US17031670800,"Census Tract 6708, Cook, IL",1333,274
14000US17031670900,"Census Tract 6709, Cook, IL",1717,311
14000US17031671100,"Census Tract 6711, Cook, IL",1088,283
14000US17031671200,"Census Tract 6712, Cook, IL",988,241
14000US17031671300,"Census Tract 6713, Cook, IL",2078,358
14000US17031671400,"Census Tract 6714, Cook, IL",1390,281
14000US17031671500,"Census Tract 6715, Cook, IL",2700,376
14000US17031671600,"Census Tract 6716, Cook, IL",1917,348
14000US17031671800,"Census Tract 6718, Cook, IL",1292,277
14000US17031671900,"Census Tract 6719, Cook, IL",1241,264
14000US17031672000,"Census Tract 6720, Cook, IL",4239,589
14000US17031680500,"Census Tract 6805, Cook, IL",1375,271
14000US17031680600,"Census Tract 6806, Cook, IL",1594,339
14000US17031680900,"Census Tract 6809, Cook, IL",3143,444
14000US17031681000,"Census Tract 6810, Cook, IL",2458,651
14000US17031681100,"Census Tract 6811, Cook, IL",3097,597
14000US17031681200,"Census Tract 6812, Cook, IL",2664,406
14000US17031681300,"Census Tract 6813, Cook, IL",2325,384
14000US17031681400,"Census Tract 6814, Cook, IL",2570,435
14000US17031690300,"Census Tract 6903, Cook, IL",2393,318
14000US17031690400,"Census Tract 6904, Cook, IL",3253,342
14000US17031690500,"Census Tract 6905, Cook, IL",736,123
14000US17031690900,"Census Tract 6909, Cook, IL",4305,551
14000US17031691000,"Census Tract 6910, Cook, IL",2444,404
14000US17031691100,"Census Tract 6911, Cook, IL",3304,572
14000US17031691200,"Census Tract 6912, Cook, IL",3027,561
14000US17031691300,"Census Tract 6913, Cook, IL",2721,454
14000US17031691400,"Census Tract 6914, Cook, IL",2807,358
14000US17031691500,"Census Tract 6915, Cook, IL",2013,262
14000US17031700100,"Census Tract 7001, Cook, IL",3479,283
14000US17031700200,"Census Tract 7002, Cook, IL",6708,567
14000US17031700301,"Census Tract 7003.01, Cook, IL",6592,427
14000US17031700302,"Census Tract 7003.02, Cook, IL",5469,361
14000US17031700401,"Census Tract 7004.01, Cook, IL",6301,577
14000US17031700402,"Census Tract 7004.02, Cook, IL",4337,473
14000US17031700501,"Census Tract 7005.01, Cook, IL",7469,659
14000US17031700502,"Census Tract 7005.02, Cook, IL",3437,347
14000US17031710100,"Census Tract 7101, Cook, IL",1188,249
14000US17031710200,"Census Tract 7102, Cook, IL",4925,497
14000US17031710300,"Census Tract 7103, Cook, IL",1444,233
14000US17031710400,"Census Tract 7104, Cook, IL",5458,553
14000US17031710500,"Census Tract 7105, Cook, IL",4268,534
14000US17031710600,"Census Tract 7106, Cook, IL",1934,278
14000US17031710700,"Census Tract 7107, Cook, IL",2941,359
14000US17031710800,"Census Tract 7108, Cook, IL",4719,668
14000US17031710900,"Census Tract 7109, Cook, IL",2153,283
14000US17031711000,"Census Tract 7110, Cook, IL",3098,492
14000US17031711100,"Census Tract 7111, Cook, IL",2283,352
14000US17031711200,"Census Tract 7112, Cook, IL",4986,395
14000US17031711300,"Census Tract 7113, Cook, IL",1780,264
14000US17031711400,"Census Tract 7114, Cook, IL",2424,258
14000US17031711500,"Census Tract 7115, Cook, IL",2677,337
14000US17031720100,"Census Tract 7201, Cook, IL",3381,271
14000US17031720200,"Census Tract 7202, Cook, IL",4043,290
14000US17031720300,"Census Tract 7203, Cook, IL",4208,362
14000US17031720400,"Census Tract 7204, Cook, IL",1953,128
14000US17031720500,"Census Tract 7205, Cook, IL",2199,106
14000US17031720600,"Census Tract 7206, Cook, IL",1758,134
14000US17031720700,"Census Tract 7207, Cook, IL",3280,329
14000US17031730100,"Census Tract 7301, Cook, IL",2567,297
14000US17031730201,"Census Tract 7302.01, Cook, IL",5719,615
14000US17031730202,"Census Tract 7302.02, Cook, IL",3439,380
14000US17031730300,"Census Tract 7303, Cook, IL",1126,149
14000US17031730400,"Census Tract 7304, Cook, IL",4129,431
14000US17031730500,"Census Tract 7305, Cook, IL",4507,401
14000US17031730600,"Census Tract 7306, Cook, IL",3621,445
14000US17031730700,"Census Tract 7307, Cook, IL",2345,334
14000US17031740100,"Census Tract 7401, Cook, IL",3128,231
14000US17031740200,"Census Tract 7402, Cook, IL",6523,458
14000US17031740300,"Census Tract 7403, Cook, IL",4957,335
14000US17031740400,"Census Tract 7404, Cook, IL",4669,262
14000US17031750100,"Census Tract 7501, Cook, IL",4014,495
14000US17031750200,"Census Tract 7502, Cook, IL",2868,220
14000US17031750300,"Census Tract 7503, Cook, IL",2452,165
14000US17031750400,"Census Tract 7504, Cook, IL",3212,199
14000US17031750500,"Census Tract 7505, Cook, IL",6403,652
14000US17031750600,"Census Tract 7506, Cook, IL",3426,543
14000US17031760801,"Census Tract 7608.01, Cook, IL",4020,400
14000US17031760802,"Census Tract 7608.02, Cook, IL",2540,284
14000US17031760803,"Census Tract 7608.03, Cook, IL",5579,450
14000US17031770500,"Census Tract 7705, Cook, IL",4142,456
14000US17031770602,"Census Tract 7706.02, Cook, IL",5285,502
14000US17031770700,"Census Tract 7707, Cook, IL",2643,209
14000US17031770800,"Census Tract 7708, Cook, IL",5463,326
14000US17031770902,"Census Tract 7709.02, Cook, IL",3634,318
14000US17031810400,"Census Tract 8104, Cook, IL",5368,85
14000US17031823304,"Census Tract 8233.04, Cook, IL",5887,416
14000US17031830500,"Census Tract 8305, Cook, IL",4785,629
14000US17031830600,"Census Tract 8306, Cook, IL",4670,499
14000US17031830700,"Census Tract 8307, Cook, IL",3627,359
14000US17031830800,"Census Tract 8308, Cook, IL",2623,229
14000US17031830900,"Census Tract 8309, Cook, IL",2794,272
14000US17031831000,"Census Tract 8310, Cook, IL",2209,210
14000US17031831100,"Census Tract 8311, Cook, IL",7875,1061
14000US17031831200,"Census Tract 8312, Cook, IL",5051,685
14000US17031831300,"Census Tract 8313, Cook, IL",1043,141
14000US17031831400,"Census Tract 8314, Cook, IL",3000,388
14000US17031831500,"Census Tract 8315, Cook, IL",3540,408
14000US17031831600,"Census Tract 8316, Cook, IL",7574,875
14000US17031831700,"Census Tract 8317, Cook, IL",2365,269
14000US17031831800,"Census Tract 8318, Cook, IL",6418,623
14000US17031831900,"Census Tract 8319, Cook, IL",2818,351
14000US17031832000,"Census Tract 8320, Cook, IL",1799,176
14000US17031832100,"Census Tract 8321, Cook, IL",3234,281
14000US17031832200,"Census Tract 8322, Cook, IL",3397,428
14000US17031832300,"Census Tract 8323, Cook, IL",2111,172
14000US17031832400,"Census Tract 8324, Cook, IL",2926,309
14000US17031832500,"Census Tract 8325, Cook, IL",3732,350
14000US17031832600,"Census Tract 8326, Cook, IL",3728,272
14000US17031832900,"Census Tract 8329, Cook, IL",2381,301
14000US17031833000,"Census Tract 8330, Cook, IL",3567,301
14000US17031833100,"Census Tract 8331, Cook, IL",7441,391
14000US17031833300,"Census Tract 8333, Cook, IL",2646,269
14000US17031833900,"Census Tract 8339, Cook, IL",2441,274
14000US17031834000,"Census Tract 8340, Cook, IL",2956,438
14000US17031834200,"Census Tract 8342, Cook, IL",4310,799
14000US17031834300,"Census Tract 8343, Cook, IL",6384,782
14000US17031834400,"Census Tract 8344, Cook, IL",4487,566
14000US17031834500,"Census Tract 8345, Cook, IL",1273,229
14000US17031834600,"Census Tract 8346, Cook, IL",2535,585
14000US17031834700,"Census Tract 8347, Cook, IL",1748,366
14000US17031834800,"Census Tract 8348, Cook, IL",1566,227
14000US17031834900,"Census Tract 8349, Cook, IL",1859,269
14000US17031835000,"Census Tract 8350, Cook, IL",5579,614
14000US17031835100,"Census Tract 8351, Cook, IL",5809,489
14000US17031835200,"Census Tract 8352, Cook, IL",1833,234
14000US17031835500,"Census Tract 8355, Cook, IL",1444,181
14000US17031835600,"Census Tract 8356, Cook, IL",910,160
14000US17031835700,"Census Tract 8357, Cook, IL",592,400
14000US17031835800,"Census Tract 8358, Cook, IL",1707,369
14000US17031835900,"Census Tract 8359, Cook, IL",3170,339
14000US17031836000,"Census Tract 8360, Cook, IL",2685,258
14000US17031836100,"Census Tract 8361, Cook, IL",2163,365
14000US17031836200,"Census Tract 8362, Cook, IL",1585,456
14000US17031836300,"Census Tract 8363, Cook, IL",1421,242
14000US17031836400,"Census Tract 8364, Cook, IL",3308,258
14000US17031836500,"Census Tract 8365, Cook, IL",1754,215
14000US17031836600,"Census Tract 8366, Cook, IL",2337,398
14000US17031836700,"Census Tract 8367, Cook, IL",2252,333
14000US17031836800,"Census Tract 8368, Cook, IL",2214,359
14000US17031836900,"Census Tract 8369, Cook, IL",1422,307
14000US17031837000,"Census Tract 8370, Cook, IL",2028,330
14000US17031837100,"Census Tract 8371, Cook, IL",1634,232
14000US17031837300,"Census Tract 8373, Cook, IL",2519,348
14000US17031837400,"Census Tract 8374, Cook, IL",2403,334
14000US17031837800,"Census Tract 8378, Cook, IL",3110,499
14000US17031838000,"Census Tract 8380, Cook, IL",2760,471
14000US17031838100,"Census Tract 8381, Cook, IL",1980,236
14000US17031838200,"Census Tract 8382, Cook, IL",2028,316
14000US17031838300,"Census Tract 8383, Cook, IL",1515,187
14000US17031838600,"Census Tract 8386, Cook, IL",1467,267
14000US17031838700,"Census Tract 8387, Cook, IL",4631,723
14000US17031838800,"Census Tract 8388, Cook, IL",3526,517
14000US17031839000,"Census Tract 8390, Cook, IL",8542,667
14000US17031839100,"Census Tract 8391, Cook, IL",6760,579
14000US17031839200,"Census Tract 8392, Cook, IL",2368,254
14000US17031839500,"Census Tract 8395, Cook, IL",1367,141
14000US17031839600,"Census Tract 8396, Cook, IL",1521,236
14000US17031839700,"Census Tract 8397, Cook, IL",4417,466
14000US17031839800,"Census Tract 8398, Cook, IL",2834,244
14000US17031839900,"Census Tract 8399, Cook, IL",4374,286
14000US17031840000,"Census Tract 8400, Cook, IL",2891,294
14000US17031840100,"Census Tract 8401, Cook, IL",2957,386
14000US17031840200,"Census Tract 8402, Cook, IL",2448,265
14000US17031840300,"Census Tract 8403, Cook, IL",3917,373
14000US17031840400,"Census Tract 8404, Cook, IL",3265,351
14000US17031840700,"Census Tract 8407, Cook, IL",3921,546
14000US17031840800,"Census Tract 8408, Cook, IL",2805,346
14000US17031841000,"Census Tract 8410, Cook, IL",878,104
14000US17031841100,"Census Tract 8411, Cook, IL",6821,707
14000US17031841200,"Census Tract 8412, Cook, IL",5183,550
14000US17031841300,"Census Tract 8413, Cook, IL",4040,494
14000US17031841400,"Census Tract 8414, Cook, IL",1189,248
14000US17031841500,"Census Tract 8415, Cook, IL",2932,351
14000US17031841600,"Census Tract 8416, Cook, IL",689,153
14000US17031841700,"Census Tract 8417, Cook, IL",1652,343
14000US17031841800,"Census Tract 8418, Cook, IL",2756,346
14000US17031841900,"Census Tract 8419, Cook, IL",6509,500
14000US17031842000,"Census Tract 8420, Cook, IL",3106,324
14000US17031842100,"Census Tract 8421, Cook, IL",7664,1179
14000US17031842200,"Census Tract 8422, Cook, IL",3058,302
14000US17031842300,"Census Tract 8423, Cook, IL",3189,415
14000US17031842400,"Census Tract 8424, Cook, IL",3084,433
14000US17031842500,"Census Tract 8425, Cook, IL",2007,275
14000US17031842600,"Census Tract 8426, Cook, IL",4115,399
14000US17031842800,"Census Tract 8428, Cook, IL",7420,846
14000US17031842900,"Census Tract 8429, Cook, IL",2050,239
14000US17031843000,"Census Tract 8430, Cook, IL",2689,292
14000US17031843100,"Census Tract 8431, Cook, IL",1742,383
14000US17031843200,"Census Tract 8432, Cook, IL",2250,231
14000US17031843300,"Census Tract 8433, Cook, IL",2144,342
14000US17031843400,"Census Tract 8434, Cook, IL",1254,248
14000US17031843500,"Census Tract 8435, Cook, IL",10079,676
14000US17031843600,"Census Tract 8436, Cook, IL",2822,383
14000US17031843700,"Census Tract 8437, Cook, IL",2549,227
14000US17031843800,"Census Tract 8438, Cook, IL",1699,236
14000US17031843900,"Census Tract 8439, Cook, IL",3332,437
14000US17031980000,"Census Tract 9800, Cook, IL",0,11
14000US17031980100,"Census Tract 9801, Cook, IL",0,11
14000US17043840000,"Census Tract 8400, DuPage, IL",2970,222
14000US17043840801,"Census Tract 8408.01, DuPage, IL",2290,245
